id,name,url,price,status,categoryId,categoryName,groupId,vendorName,shop,created
735, Ноутбук Acer Swift 1 SF-113-31-C49D (Intel Celeron N3350/4Gb/128Gb) ,https://alser.kz//p/noutbuk-acer-sf-113-31-c49d-n3350-4gb-ssd-128gb-win10,122990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:29.163160
736," Ноутбук HP 15-ra048ur (15.6""/Celeron N3060/4Гб/500Гб/Win.10) ",https://alser.kz//p/noutbuk-hp-15-ra048ur-15-6-celeron-n3060-4gb-500gb-win-10,94990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:29.193946
737, Рамка Legrand 770152 2п гор Алюминий Valena ,https://alser.kz//p/ramka-legrand-770152-2p-gor-aluminij-valena,2490,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.095129
738, Розетка Legrand 753016 VLN 2К с/штор ,https://alser.kz//p/rozetka-legrand-753016-vln-2k-sstor,967,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.173100
739, Монт.коробка для фальш-полов 088071 ,https://alser.kz//p/montkorobka-dla-fals-polov-088071,13996,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.219714
740, Рамка Legrand 770301 1п мат золото VLN ,https://alser.kz//p/ramka-legrand-770301-1p-mat-zoloto-vln,1674,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.266045
741, Розетка телефон Legrand 067340 Celiane RJ11 ,https://alser.kz//p/rozetka-telefon-legrand-067340-celiane-rj11,3368,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.307842
742, Рамка Legrand 079314  4м гор Алю пласт. MSC N ,https://alser.kz//p/legrand-079314-ramka-4m-gor-alu-plast-msc-n,3403,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.349130
743, Legrand 076551 MOSAIC RJ45 UTP кат5е 1мод бел ,https://alser.kz//p/legrand-076551-mosaic-rj45-utp-kat5e-1mod-bel,2938,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.384228
744, Рамка 1п БЕЛ ETIKA 672501 ,https://alser.kz//p/ramka-1p-bel-etika-672501,152,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.416761
745, Розетка TV Звезда Legrand 672351  СЛНК ETIKA ,https://alser.kz//p/rozetka-tv-zvezda-legrand-672351-slnk-etika,1504,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.449895
746, Розетка RJ45 кат.6 (1 модуль) 76562 ,https://alser.kz//p/rozetka-rj45-kat6-1-modul-76562,4884,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.483269
747, Переключатель Legrand 672209  БЕЛ ETIKA ,https://alser.kz//p/legrand-672209-perekl-promezutoc-bel-etika,1490,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.521166
748, Legrand 672309 Перекл промежуточ СЛНК ETIKA ,https://alser.kz//p/legrand-672309-perekl-promezutoc-slnk-etika,1490,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.555798
749, Legrand 078730 Mosaic Розетка RJ11 (1 модуль) ,https://alser.kz//p/legrand-078730-mosaic-rozetka-rj11-1-modul,2618,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.591113
750," Клемма Legrand 037170 2,5х5 д/заземления ",https://alser.kz//p/klemma-legrand-037170-25h5-dzazemlenia,1525,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.636953
751, Legrand 037172 Клемма 6х8 д/заземления ,https://alser.kz//p/legrand-037172-klemma-6h8-dzazemlenia,1490,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.668302
752, Legrand 754752 VLN-l АЛЮ Накл Розетки USB ,https://alser.kz//p/legrand-754752-vln-l-alu-nakl-rozetki-usb,1752,1,,Электроприборы,,,Alser,2020-04-20 07:05:46.698763
753, Legrand 076554 MOSAIC RJ45 UTP кат5е 2мод бел ,https://alser.kz//p/legrand-076554-mosaic-rj45-utp-kat5e-2mod-bel,3326,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.131759
754, Legrand 752028 VLN Перекл 2-Клв ,https://alser.kz//p/legrand-752028-vln-perekl-2-klv,2664,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.191656
755, Legrand 076576 MOSAIC RJ45 STP кат6А 2мод бел ,https://alser.kz//p/legrand-076576-mosaic-rj45-stp-kat6a-2mod-bel,6759,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.228225
756, Legrand 078731 Mosaic Розетка RJ11 (2 модуля) ,https://alser.kz//p/legrand-078731-mosaic-rozetka-rj11-2-modula,4092,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.270313
757, Розетка Legrand 782228  2XRJ45 к 5е UTP ,https://alser.kz//p/legrand-782228-rozetka2xrj45-k-5e-utp-bel,3348,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.457877
758, Legrand LN4707 Суппорт 7 модулей L/N/NT ,https://alser.kz//p/legrand-ln4707-support-7-modulej-lnnt,2738,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.491098
759, Legrand 506L Коробка для твёрдых стен (186х76х52) ,https://alser.kz//p/legrand-506l-korobka-dla-tverdyh-sten-186h76h52,1619,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.524564
760, Legrand 672465 Розетка TV оконечная АЛЮ ETIKA ,https://alser.kz//p/legrand-672465-rozetka-tv-okonecnaa-alu-etika,2490,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.584375
761, Legrand LN4702 Light Суппорт пластиковый на 2 модуля на винтах ,https://alser.kz//p/legrand-ln4702light-support-plastikovyj-na-2-modula-na-vintah,788,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.632027
762, Legrand LN4702C Light Суппорт для рамок AIR на 2 модуля ,https://alser.kz//p/legrand-ln4702c-livinglight-livinglight-support-dla-ramok-air-na-2-modula,1490,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.663453
763, Legrand 068537 Celiane ЛП роз.телеф. титан ,https://alser.kz//p/legrand-068537-celiane-lp-roz-telef-titan,1605,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.695019
764, Legrand 068582 Celiane ЛП роз.TV или SAT тит ,https://alser.kz//p/legrand-068582-celiane-lp-roztv-ili-sat-tit,3056,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.725405
765, Рамка Legrand 031611 Mosaic компакт 2м ,https://alser.kz//p/ramka-legrand-031611-mosaic-kompakt-2m,2490,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.756176
766, Legrand 754021 VLN-l БЕЛ Рамка 1-пост IP44 ,https://alser.kz//p/legrand-754021-vln-l-bel-ramka-1-post-ip44,2517,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.787408
767, Legrand 412408 CX3 Имп.реле 230V 1F 16A ,https://alser.kz//p/legrand-412408-cx3-imprele-230v-1f-16a,11756,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.818817
768, Legrand 412412 CX3 Имп.реле 230V 2F 16A ,https://alser.kz//p/legrand-412412-cx3-imprele-230v-2f-16a,12967,1,,Электроприборы,,,Alser,2020-04-20 07:05:50.889545
769, Legrand 672634 Розетка 2К шт АНТР ETIKA ,https://alser.kz//p/legrand-672634-rozetka-2k-st-antr-etika,978,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.242210
770, Клемма Legrand 037173  10х10 д/заземления ,https://alser.kz//p/klemma-legrand-037173-10h10-dzazemlenia,2332,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.276001
771, Рамка прямоугольная LivingLight  4 модуля цвет Белый ,https://alser.kz//p/livinglight-ramka-pramougolnaa-4-modula-cvet-belyj,1490,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.307492
772, Рамка Legrand 770151 1п Алюминий Valena ,https://alser.kz//p/ramka-legrand-770151-1p-aluminij-valena,1548,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.338557
773, Рамка Legrand 078818 8м Белая MSC N ,https://alser.kz//p/legrand-078818-ramka-8m-belaa-msc-n,5055,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.371346
774, Legrand 079302 Рамка 2м Алю пласт. MSC N ,https://alser.kz//p/legrand-079302-ramka-2m-alu-plast-msc-n,1990,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.402337
775, Переключатель Legrand 774307 пром 10A СЛНК VLN ,https://alser.kz//p/pereklucatel-legrand-774307-prom-10a-slnk-vln,3608,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.433665
776, Legrand 672213 Выкл 3кл БЕЛ ETIKA ,https://alser.kz//p/legrand-672213-vykl-3kl-bel-etika,4728,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.483642
777, Legrand 672313 Выкл 3кл СЛНК ETIKA ,https://alser.kz//p/legrand-672313-vykl-3kl-slnk-etika,4728,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.615832
778, Legrand 755025 VLN-a БЕЛ Клав Выкл 2-клавишн ,https://alser.kz//p/legrand-755025-vln-a-bel-klav-vykl-2-klavisn,562,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.651916
779, Legrand 782200 Выключатель 10A 1клав БЕЛ ,https://alser.kz//p/legrand-782200-vyklucatel-10a-1klav-bel,650,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.700122
780, Legrand 782202 Выключатель 10A 2клав БЕЛ ,https://alser.kz//p/legrand-782202-vyklucatel-10a-2klav-bel,779,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.766679
781, Выключатель Legrand 770101 10A АЛМ VLN ,https://alser.kz//p/vyklucatel-legrand-770101-10a-alm-vln,1588,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.798787
782, Выключатель  Legrand 77010 2клав 10A АЛМ VLN ,https://alser.kz//p/vyklucatel-legrand-77010-2klav-10a-alm-vln,2780,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.829462
783," Legrand 419703 Rx3 Авт.Выкл. 4,5ka 63а 2п C ",https://alser.kz//p/legrand-419703-rx3-avtvykl-45ka-63a-2p-c,2990,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.861023
784, Legrand 404029 Авт.выкл.TX3 C20A 1П 6000 ,https://alser.kz//p/legrand-404029-avtvykltx3-c20a-1p-6000,1490,1,,Электроприборы,,,Alser,2020-04-20 07:05:55.892722
785," Legrand 419666 Rx3 Авт.Выкл. 4,5ka 25а 1п C ",https://alser.kz//p/legrand-419666-rx3-avtvykl-45ka-25a-1p-c,847,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.038964
786, Legrand 770252 Лиц панель 2-выкл. АЛМ VLN ,https://alser.kz//p/legrand-770252-lic-panel-2-vykl-alm-vln,402,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.165302
787, Legrand 770251 Лиц панель выкл. АЛМ VLN ,https://alser.kz//p/legrand-770251-lic-panel-vykl-alm-vln,402,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.255497
788," Legrand 419701 Rx3 Авт.Выкл. 4,5ka 40а 2п C ",https://alser.kz//p/legrand-419701-rx3-avtvykl-45ka-40a-2p-c,2490,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.309881
789, Legrand 407668 Авт.выкл.DX3 1П С10A 6000/10kA ,https://alser.kz//p/legrand-407668-avtvykldx3-1p-s10a-600010ka,2717,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.354435
790," Legrand 419669 Rx3 Авт.Выкл. 4,5ka 50а 1п C ",https://alser.kz//p/legrand-419669-rx3-avtvykl-45ka-50a-1p-c,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.447825
791," Legrand 419670 Rx3 Авт.Выкл. 4,5ka 63а 1п C ",https://alser.kz//p/legrand-419670-rx3-avtvykl-45ka-63a-1p-c,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.511771
792, Legrand 419407 Rx3 Выкл-Разъединитель 40а 2п ,https://alser.kz//p/legrand-419407-rx3-vykl-razedinitel-40a-2p,5135,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.548199
793," Legrand 419661 Rx3 Авт.Выкл. 4,5ka 6а 1п C ",https://alser.kz//p/legrand-419661-rx3-avtvykl-45ka-6a-1p-c,911,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.586690
794, Legrand 404031 Авт.выкл.TX3 C32A 1П 6000 ,https://alser.kz//p/legrand-404031-avtvykltx3-c32a-1p-6000,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.618820
795, Legrand 672204 Выкл 2кл c подсв БЕЛ ETIKA ,https://alser.kz//p/legrand-672204-vykl-2kl-c-podsv-bel-etika,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.651313
796," Legrand 419664 Rx3 Авт.Выкл. 4,5ka 16а 1п C ",https://alser.kz//p/legrand-419664-rx3-avtvykl-45ka-16a-1p-c,769,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.694233
797, Legrand 037512 Фиксатор концевой шаг 10 мм ,https://alser.kz//p/legrand-037512-fiksator-koncevoj-sag-10-mm,735,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.727423
798, Шина мед.плоск.Legrand 037438 Viking 25х4мм ,https://alser.kz//p/sina-medplosklegrand-037438-viking-25h4mm,29036,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.759044
799, Авт. Выключтаель Legrand 404026 TX3 C10A 1П 6000 ,https://alser.kz//p/legrand-404026-avtvykltx3-c10a-1p-6000,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.790991
800, Умная розетка ACME SH1101 ,https://alser.kz//p/umnaa-rozetka-acme-sh1101,8600,1,,Электроприборы,,,Alser,2020-04-20 07:06:01.828228
801, Светильник светодиодный Nanoleaf Canvas Smarter Kit ,https://alser.kz//p/svetilnik-svetodiodnyj-nanoleaf-canvas-smarter-kit,99990,1,,Электроприборы,,,Alser,2020-04-20 07:06:03.867901
802, Автоматический выключатель Legrand 407670 ,https://alser.kz//p/legrand-407670-avtvykldx3-1p-s16a-600010ka,2558,1,,Электроприборы,,,Alser,2020-04-20 07:06:03.900219
803, Mosaic Заглушка 1м. 077070 ,https://alser.kz//p/mosaic-zagluska-1m-077070,871,1,,Электроприборы,,,Alser,2020-04-20 07:06:03.931243
804, Клемма Legrand 037165 35х15 стандартная ,https://alser.kz//p/klemma-legrand-037165-35h15-standartnaa,1618,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.023071
805," Авт. Выключтаель Legrand 419702 Rx3 4,5ka 50а 2п C ",https://alser.kz//p/avt-vykluctael-legrand-419702-rx3-45ka-50a-2p-c,2633,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.062063
806, Розетка Legrand 672457  TV/SAT ,https://alser.kz//p/rozetka-legrand-672457-tvsat,2490,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.102760
807, Авт.выключатель Legrand 403974 TX3 B25A 1П 6000 ,https://alser.kz//p/avtvyklucatel-legrand-403974-tx3-b25a-1p-6000,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.140902
808, Выключатель Legrand 403972 TX3 B16A 1П 6000 ,https://alser.kz//p/vyklucatel-legrand-403972-tx3-b16a-1p-6000,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.182751
809, Legrand 403008 ВДТ TX3 4П 25A 30MA -AC ,https://alser.kz//p/legrand-403008-vdt-tx3-4p-25a-30ma--ac,20133,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.219856
810," Клемма Legrand 037163 4х6, 2 яруса ",https://alser.kz//p/legrand-037163-klemma-4h6-2-arusa,781,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.255956
811, Розеточный модуль 3М FQ100031241 ,https://alser.kz//p/rozetocnyj-modul-3m-fq100031241,1282,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.373937
812, Выключатель с подсветкой DKC 76001BL ,https://alser.kz//p/dkc-76001bl-vyklucatel-s-podsvetkojbelyj-1modul,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.502911
813, Выключатель Legrand 067005 CLN ,https://alser.kz//p/legrand-067005-cln-vyklperekrestnyj,3369,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.536806
814, Legrand 080123 BatiboxКор.пов.проч.3п гл50мм ,https://alser.kz//p/legrand-080123-batiboxkorpovproc3p-gl50mm,3893,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.572384
815, Legrand 638003 Суппорт 4м MOSAIC кр.75 METRA ,https://alser.kz//p/legrand-638003-support-4m-mosaic-kr75-metra,867,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.605106
816, Legrand 033518 Вставка 6 FO/LC МУЛЬТИ ,https://alser.kz//p/legrand-033518-vstavka-6-folc-multi,25644,1,,Электроприборы,,,Alser,2020-04-20 07:06:04.636422
817, Legrand 638034 Тройник 100x50 мм METRA ,https://alser.kz//p/legrand-638034-troinik-100-50mm-metra,2105,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.462070
818, Тройник  Legrand 638024 85x50 мм METRA ,https://alser.kz//p/legrand-638024-troinik-85-50-mm-metra,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.492980
819, Legrand 067166 Celiane роз.плоская 2К3 белая ,https://alser.kz//p/legrand-067166-celiane-2kz-white,2324,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.522855
820, Legrand 067311 Celiane Роз.д/колонки ,https://alser.kz//p/legrand-067311-celiane-rozetka,5839,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.614561
821, Legrand 067901 CLN2 Накл. выкл.1к Графит ,https://alser.kz//p/legrand-067901-cln2,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.656532
822, Legrand 068151 CLN ЛПмех.упр.жал/шт/тент бел. ,https://alser.kz//p/legrand-068151-cln-lp-meh-ypravl,3208,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.687608
823, Legrand 068451 CLN ЛПмех.упр.жал/шт/тент тит. ,https://alser.kz//p/legrand-068451-cln,6787,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.718099
824, Legrand 068512 Celiane ЛП роз.д/колон.дв.тит. ,https://alser.kz//p/legrand-068512-celiane-roz,5707,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.755557
825, Legrand 068552 Celiane ЛП роз. 2хRJ45 титан ,https://alser.kz//p/legrand-068552-celiane-lp-roz-2-rj45-titan,6570,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.814049
826, Legrand 077252 Mosaic Роз. 2Х2КЗ н.ст. 45° ,https://alser.kz//p/legrand-077252-mosaic-roz-2-2k3,7848,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.849635
827, Legrand 077254 Mosaic Роз. 4Х2КЗ н.ст. 45° ,https://alser.kz//p/legrand-077254-mosaic-roz-4-2k3-45,11494,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.886260
828, Legrand 077272 Роз. 2х2кЗ Нем.Ст. 45 (Крас.) ,https://alser.kz//p/legrand-077272-rozetka-2-2-3-nem-st-45,3891,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.926207
829, Legrand 077273 Роз. 3х2кЗ Нем.Ст. 45 (Крас.) ,https://alser.kz//p/legrand-077273-rozetka-3-2-nem-st-45,5843,1,,Электроприборы,,,Alser,2020-04-20 07:06:06.963858
830, Legrand 080251 Суппорт 1п 2м MSC-CLN ,https://alser.kz//p/legrand-080251-support-1p-2m-msc-cln,352,1,,Электроприборы,,,Alser,2020-04-20 07:06:07.000295
831, Legrand 080252 Batibox Суппорт 2п. 4-5м. ,https://alser.kz//p/legrand-080252-batibox--support-2p-4-5m,1119,1,,Электроприборы,,,Alser,2020-04-20 07:06:07.037244
832, Legrand 080253 Batibox Суппорт 3п. 6-8м. ,https://alser.kz//p/legrand-080253-batibox-support-6-8m,1990,1,,Электроприборы,,,Alser,2020-04-20 07:06:07.073574
833, Legrand 080281 Mos.Кор.накл. бел. 2м.в.40мм ,https://alser.kz//p/legrand-080281-mos-nakl-bel-2m,1117,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.461525
834, Legrand 089606 Кор. нап. сер.12м гор.75-105мм ,https://alser.kz//p/legrand-089606-korobka-napolnaya-ser-12m,65001,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.548248
835, Legrand 089610 Кор.нап. сер.18м гор. 75-105мм ,https://alser.kz//p/legrand-089610-korobka-napolnaya-ser-18m,80361,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.599118
836, Legrand 089611 Кор.нап. сер.18м гор. 75-105мм ,https://alser.kz//p/legrand-089611-korobka-napolnaya-18m,71022,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.643058
837, Legrand 089626 Кор. нап. сер.16м верт. H65мм ,https://alser.kz//p/legrand-089626-kop-nap-ser-16vert-h65mm,69655,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.678692
838, Legrand 638004 Суппорт 6м MOSAIC кр.75 METRA ,https://alser.kz//p/legrand-638004-support-6m-mosaic,1133,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.716302
839, Розетка Legrand 753021 ,https://alser.kz//p/rozetka-legrand-753021,1034,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.751920
840, Розетка Legrand 753029 ,https://alser.kz//p/rozetka-legrand-753029,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.809708
841, Розетка Legrand 753931 ,https://alser.kz//p/rozetka-legrand-753931,1735,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.855499
842, Розетка Legrand 754848 ,https://alser.kz//p/rozetka-legrand-754848,2102,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.899125
843, Розетка Legrand 774320 ,https://alser.kz//p/rozetka-legrand-774320,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.937853
844, Розетка Legrand 782211 ,https://alser.kz//p/rozetka-legrand-782211,654,1,,Электроприборы,,,Alser,2020-04-20 07:06:09.973944
845, Розетка 2КЗ Legrand 782351 ,https://alser.kz//p/rozetka-legrand-782351,1535,1,,Электроприборы,,,Alser,2020-04-20 07:06:10.029998
846, Розетка 2X2 Legrand 782353 ,https://alser.kz//p/rozetka-legrand-782353,2721,1,,Электроприборы,,,Alser,2020-04-20 07:06:10.069244
847, Рамка Legrand 010952 Суппорт/2 М Dlp Кр 65 ,https://alser.kz//p/ramka-legrand-010952-support-2mdip-kp65,761,1,,Электроприборы,,,Alser,2020-04-20 07:06:10.104973
848, Рамка Legrand 010954 Суппорт 4 М Dlp Кр.65 ,https://alser.kz//p/ramka-legrand-010954-support-4m-f-dip-kp65,1490,1,,Электроприборы,,,Alser,2020-04-20 07:06:10.139187
849, Рамка Legrand 010956 Суппорт 6 М Dlp Кр 65 ,https://alser.kz//p/ramka-legrand-010956-support-6mdip-kp65,2106,1,,Электроприборы,,,Alser,2020-04-20 07:06:11.699930
850, Светодиодная лампа Эра P45-5W-840-E27 теплый ,https://alser.kz//p/svetodiodnaja-lampa-jera-p45-5w-840-e27-teplyj,490,1,,Электроприборы,,,Alser,2020-04-20 07:06:11.786852
851, Светодиодная лампа Эра P45-5W-840-E14 холодный ,https://alser.kz//p/svetodiodnaja-lampa-jera-p45-5w-840-e14-holodnyj,490,1,,Электроприборы,,,Alser,2020-04-20 07:06:11.823262
852, Wi-Fi-роутер ALTEL WINGLE W02Els СП MBB ,https://alser.kz//p/wi-fi-router-spmbb-altel-wingle-w02els,13990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:21.819678
853, ASUS USB-AC56 Двухдиапазонный беспроводной USB-адаптер стандарта 802.11ac ,https://alser.kz//p/asus-usb-ac56-dvuhdiapazonnyj-besprovodnoj-usb-adapter-standarta-80211ac,31832,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:21.854583
854," Беспроводная MESH-система Wi-Fi, TP-Link, Deco E3 ",https://alser.kz//p/besprovodnaa-mesh-sistema-wi-fi-tp-link-deco-e3,33990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:21.885732
855, Wi-Fi роутер Beeline 4G (10) Безлимитище ,https://alser.kz//p/wi-fi-router-beeline-4g-10-bezlimitisesim-dla-routera-beeline-4g10-bezlimitise,17990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:21.916237
856, Модем ASUS DSL-N16 ,https://alser.kz//p/modem-asus-dsl-n16,19990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:21.950974
857, Точка доступа EnGenius EWS300AP ,https://alser.kz//p/tocka-dostupa-engenius-ews300ap,5490,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:21.983196
858, Точка доступа EnGenius EWS350AP ,https://alser.kz//p/tocka-dostupa-engenius-ews350ap,10490,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:22.015884
859, Точка доступа EnGenius EWS360AP ,https://alser.kz//p/tocka-dostupa-engenius-ews360ap,12990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:22.046381
860, Абонентское оборудование EnGenius EnStation5 N300 5ГГц ,https://alser.kz//p/abonentskoe-oborudovanie-engenius-enstation5-n300-5ggc,5990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:22.076665
861, Абонентское оборудование EnGenius EnStation AC866 ,https://alser.kz//p/engenius-enstationac-abonentskoe-oborudovanie-ac866-5ggc-na-sverhdalnie-distancii,11990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:22.107348
862, Wi-Fi адаптер ASUS USB-AC51 ,https://alser.kz//p/wi-fi-adapter-asus-usb-ac51,11349,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:22.137334
863, ASUS USB-AC68 Wireless AC1900 Dual-band USB client card ,https://alser.kz//p/asus-usb-ac68-wireless-ac1900-dual-band-usb-client-card,36814,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:22.169166
864, ASUS USB-N13 Беспроводной адаптер с интерфейсом USB ,https://alser.kz//p/asus-usb-n13-besprovodnoj-adapter-s-interfejsom-usb,7990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:22.207057
865, Усилитель Wi-Fi сигнала ASUS RP-AC53 ,https://alser.kz//p/usilitel-wi-fi-signala-asus-rp-ac53,26990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:22.237540
866, Wi-Fi адаптер ZyXEL NWD6605 ,https://alser.kz//p/wi-fi-adapter-zyxel-nwd6605,12490,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:22.277212
867, Wi-Fi адаптер TP-LINK TL-WN881ND ,https://alser.kz//p/tp-link-tl-wn881nd-n300-wi-fi-adapter,9990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:22.350188
868, Wi-Fi адаптер ASUS USB-N10 Nano ,https://alser.kz//p/wi-fi-adapter-asus-usb-n10-nano,5490,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:24.399324
869, Wi-Fi система TP-LINK Deco E4 (2-pack) ,https://alser.kz//p/wi-fi-sistema-tp-link-deco-e4-2-pack,32990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:24.478039
870, Контроллер беспроводных сетей ZyXEL NXC2500 ,https://alser.kz//p/kontroller-besprovod-setei-zyxel-nxc2500-zyxel,267373,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:24.510945
871, Двухдиапазонная точка доступа Wi-Fi ZyXEL NWA5123-AC ,https://alser.kz//p/wi-fi-zyxel-nwa5123-ac,98155,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:24.541596
872, TP-link Archer MR200 (EU) ,https://alser.kz//p/tp-link-archer-mr200-eu-besprovodnoi-dvuhdiapozonni-4g-lte-marshrutizator,51990,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:24.571469
873, Усилитель беспроводного сигнала ASUS RP-N12 ,https://alser.kz//p/asus-rp-n12,15490,1,,Wi-Fi оборудование,,,Alser,2020-04-20 07:06:24.608324
